title,date,content
CNBC Daily Open: DOGE cuts and tariffs hit Accenture and Nike hard,"PUBLISHED THU, MAR 20 20259:02 PM EDT","The Trump administration’s radical overhaul of the federal government and economic policy is bleeding into corporate numbers. Nike reported earnings Thursday, and cautioned that it expects sales in its current quarter to plunge because of tariffs and sliding consumer sentiment. Accenture, meanwhile, said its numbers have been hit by a reduction in contracts with the U.S. government as the latter reins in spending. Those are warnings of the economic damage that countries could suffer — on a wider scale — when U.S. President Donald Trump’s reciprocal tariffs come into effect April 2, as he had warned. Across the Atlantic, the European Union is trying to insulate its economy from such blows, postponing its tariffs on the U.S. as it hopes to negotiate a new deal with Trump."
"Japan core inflation rose 3% in February, bolstering expectations of interest rate hikes","PUBLISHED THU, MAR 20 20257:33 PM EDT",
"Japan core inflation rose 3% in February, bolstering expectations of interest rate hikes","PUBLISHED THU, MAR 20 20257:33 PM EDT",
Foreign visitors have been driving Japan’s economy. A stronger yen could reverse that trend,"PUBLISHED WED, MAR 19 202510:50 PM EDT",
Foreign visitors have been driving Japan’s economy. A stronger yen could reverse that trend,"PUBLISHED WED, MAR 19 202510:50 PM EDT",
Bank of Japan keeps rates steady as Trump tariffs cast a shadow over economic outlook,"PUBLISHED TUE, MAR 18 202510:29 PM EDT",
Bank of Japan keeps rates steady as Trump tariffs cast a shadow over economic outlook,"PUBLISHED TUE, MAR 18 202510:29 PM EDT",
CNBC Daily Open: Markets rise for the second day as U.S. consumers continue spending,"PUBLISHED TUE, MAR 18 20253:30 AM EDT","The Wall Street adage to never bet against the U.S. consumer still holds true — to some degree. February’s retail sales, while lower than expected, still registered an increase. For the skeptics, that is like desperately squinting for a silver lining. It might very well be. But the dark clouds, in the form of U.S. President Donald Trump’s tariffs, are more ominous than usual. Tariffs, after all, are a tax on imported goods that will likely be passed on to the consumer. That has weighed on consumer sentiment, as measured by surveys like those from the University of Michigan. Even U.S. National Economic Council Director Kevin Hassett acknowledged that Trump’s tariffs will cause some uncertainty. The Organisation for Economic Co-operation and Development has already lowered its growth outlook for the U.S. because of that. While the Trump administration is confident that stocks will recover their footing, strategists may also start revising downward their market forecast if the outlook does not clear up."
CNBC Daily Open: Markets rise for the second day as U.S. consumers continue spending,"PUBLISHED TUE, MAR 18 20253:30 AM EDT","The Wall Street adage to never bet against the U.S. consumer still holds true — to some degree. February’s retail sales, while lower than expected, still registered an increase. For the skeptics, that is like desperately squinting for a silver lining. It might very well be. But the dark clouds, in the form of U.S. President Donald Trump’s tariffs, are more ominous than usual. Tariffs, after all, are a tax on imported goods that will likely be passed on to the consumer. That has weighed on consumer sentiment, as measured by surveys like those from the University of Michigan. Even U.S. National Economic Council Director Kevin Hassett acknowledged that Trump’s tariffs will cause some uncertainty. The Organisation for Economic Co-operation and Development has already lowered its growth outlook for the U.S. because of that. While the Trump administration is confident that stocks will recover their footing, strategists may also start revising downward their market forecast if the outlook does not clear up."
Could the ‘Magnificent Seven’ rise from the ashes? Here’s why I think it’s possible,"PUBLISHED SUN, MAR 16 20255:04 PM EDT","Two years ago this month, we saw the ascendance of what would ultimately become the “Magnificent Seven.” I recall the moment well. I was down in Florida, trying to get a few days of sun with my wife, Lisa, and next thing I know I found myself buying makeup at Target to be able to do the Morning Meeting with my partner, Jeff. Silicon Valley Bank had just collapsed, and things were just too crazy not to try to make sense of the morass for Club members — even as I was trying to make sense of things for myself. Foremost, I didn’t want to look washed out on a Zoom call. Thank heavens for E.l.f. Beauty
."
Could the ‘Magnificent Seven’ rise from the ashes? Here’s why I think it’s possible,"PUBLISHED SUN, MAR 16 20255:04 PM EDT","Two years ago this month, we saw the ascendance of what would ultimately become the “Magnificent Seven.” I recall the moment well. I was down in Florida, trying to get a few days of sun with my wife, Lisa, and next thing I know I found myself buying makeup at Target to be able to do the Morning Meeting with my partner, Jeff. Silicon Valley Bank had just collapsed, and things were just too crazy not to try to make sense of the morass for Club members — even as I was trying to make sense of things for myself. Foremost, I didn’t want to look washed out on a Zoom call. Thank heavens for E.l.f. Beauty
."
"Private equity is heading for a shake-up, experts say: ‘This market actually is a good reset’","PUBLISHED THU, MAR 13 20258:34 PM EDT","CONVERGE LIVE - Singapore, March 12-13 2025 - Request invitation"
"Private equity is heading for a shake-up, experts say: ‘This market actually is a good reset’","PUBLISHED THU, MAR 13 20258:34 PM EDT","CONVERGE LIVE - Singapore, March 12-13 2025 - Request invitation"
Asia-Pacific markets trade mixed despite tariff uncertainty and recession fears in the U.S.,"PUBLISHED TUE, MAR 11 20257:38 PM EDT",
Asia-Pacific markets trade mixed despite tariff uncertainty and recession fears in the U.S.,"PUBLISHED TUE, MAR 11 20257:38 PM EDT",
"Japan revises fourth-quarter GDP lower, complicating BOJ’s interest rate outlook","PUBLISHED MON, MAR 10 20257:57 PM EDT",
"Japan revises fourth-quarter GDP lower, complicating BOJ’s interest rate outlook","PUBLISHED MON, MAR 10 20257:57 PM EDT",
CNBC Daily Open: The impact of Trump policies will affect Fed’s interest rate moves,"PUBLISHED MON, MAR 10 20253:30 AM EDT","The U.S. nonfarm payrolls report for February was weaker than expected, but the silver lining is that the number of jobs added for the month was higher than in January. That said, the layoff of federal workers by Elon Musk’s Department of Government Efficiency happened after the survey was conducted, CNBC’s Jeff Cox noted, which means the downward drag on data would likely appear only in March’s jobs report. One immediate apparent effect of DOGE, on the other hand, is the seven-week slide in Tesla shares ever since Musk stationed himself in Washington, D.C. The actions of DOGE, along with other policies that U.S. President Donald Trump is deploying to reshape the U.S., are so drastic that the Federal Reserve is taking note and getting into a wait-and-see stance. But investors aren’t waiting — they’re seeing the confusion and dumping stocks already."
CNBC Daily Open: The impact of Trump policies will affect Fed’s interest rate moves,"PUBLISHED MON, MAR 10 20253:30 AM EDT","The U.S. nonfarm payrolls report for February was weaker than expected, but the silver lining is that the number of jobs added for the month was higher than in January. That said, the layoff of federal workers by Elon Musk’s Department of Government Efficiency happened after the survey was conducted, CNBC’s Jeff Cox noted, which means the downward drag on data would likely appear only in March’s jobs report. One immediate apparent effect of DOGE, on the other hand, is the seven-week slide in Tesla shares ever since Musk stationed himself in Washington, D.C. The actions of DOGE, along with other policies that U.S. President Donald Trump is deploying to reshape the U.S., are so drastic that the Federal Reserve is taking note and getting into a wait-and-see stance. But investors aren’t waiting — they’re seeing the confusion and dumping stocks already."
CNBC Daily Open: Trump paused tariffs for some imports — but Nasdaq enters correction territory,"PUBLISHED FRI, MAR 7 20252:30 AM EST","U.S. President Donald Trump expanded his tariff pause to goods coming in from Canada and Mexico, so long as they satisfy terms of the United States-Mexico-Canada Agreement, a trade deal between all countries. Unlike Trump’s Wednesday reprieve to automakers, which bumped up stocks, investors weren’t relieved this time. All major U.S. benchmarks sank, with the Nasdaq Composite limping into correction territory and losing its post-election Trump bump. That might be because the Trump administration seems to be doubling down on tariffs, even as it acknowledges — and dismisses — the repercussions of such levies. Trump brushed off the idea that he’s watching the markets, causing dismay in investors who were banking on the “Trump put,” the idea that the current president would prevent a steep drop in the stocks. Meanwhile, U.S. Treasury Secretary Scott Bessent waved away the idea of “cheap goods” as integral to the “American dream.”"
CNBC Daily Open: Trump paused tariffs for some imports — but Nasdaq enters correction territory,"PUBLISHED FRI, MAR 7 20252:30 AM EST","U.S. President Donald Trump expanded his tariff pause to goods coming in from Canada and Mexico, so long as they satisfy terms of the United States-Mexico-Canada Agreement, a trade deal between all countries. Unlike Trump’s Wednesday reprieve to automakers, which bumped up stocks, investors weren’t relieved this time. All major U.S. benchmarks sank, with the Nasdaq Composite limping into correction territory and losing its post-election Trump bump. That might be because the Trump administration seems to be doubling down on tariffs, even as it acknowledges — and dismisses — the repercussions of such levies. Trump brushed off the idea that he’s watching the markets, causing dismay in investors who were banking on the “Trump put,” the idea that the current president would prevent a steep drop in the stocks. Meanwhile, U.S. Treasury Secretary Scott Bessent waved away the idea of “cheap goods” as integral to the “American dream.”"
Global bonds sell off as investors react to Trump’s tariffs and a German ‘paradigm shift’,"PUBLISHED THU, MAR 6 20257:43 AM EST",
Global bonds sell off as investors react to Trump’s tariffs and a German ‘paradigm shift’,"PUBLISHED THU, MAR 6 20257:43 AM EST",
CNBC Daily Open: Nvidia’s earnings are steady — but U.S. consumer confidence is shaky,"PUBLISHED THU, FEB 27 20252:30 AM EST","Nvidia’s revenue in 2024 more than doubled compared with a year earlier, beating analysts’ expectations. Moreover, the company expects sales in the current quarter will continue to grow at a faster rate than Wall Street’s estimates. Much of that falls upon Nvidia’s new Blackwell artificial intelligence chip, which Big Tech companies are pouring billions into. The chipmaker also downplayed concerns over DeepSeek, saying that more efficient AI models still require plenty of processing power in the long run. Meanwhile, consumer surveys from the Consumer Board and the University of Michigan show intensifying concerns over the economy and inflation. That’s culminated in the 10-year Treasury yield passing below that of the 3-month note, causing an “inverted yield curve” — an accepted, and largely accurate, sign of an impending recession within 18 months. Even as Nvidia is raking in revenue and Big Tech is powering ahead with capex, confidence in the U.S. economy seems to be wobbling slightly. It remains to be seen if tech can stabilize that."
CNBC Daily Open: Nvidia’s earnings are steady — but U.S. consumer confidence is shaky,"PUBLISHED THU, FEB 27 20252:30 AM EST","Nvidia’s revenue in 2024 more than doubled compared with a year earlier, beating analysts’ expectations. Moreover, the company expects sales in the current quarter will continue to grow at a faster rate than Wall Street’s estimates. Much of that falls upon Nvidia’s new Blackwell artificial intelligence chip, which Big Tech companies are pouring billions into. The chipmaker also downplayed concerns over DeepSeek, saying that more efficient AI models still require plenty of processing power in the long run. Meanwhile, consumer surveys from the Consumer Board and the University of Michigan show intensifying concerns over the economy and inflation. That’s culminated in the 10-year Treasury yield passing below that of the 3-month note, causing an “inverted yield curve” — an accepted, and largely accurate, sign of an impending recession within 18 months. Even as Nvidia is raking in revenue and Big Tech is powering ahead with capex, confidence in the U.S. economy seems to be wobbling slightly. It remains to be seen if tech can stabilize that."
CNBC’s Inside India newsletter: How India’s emerging as a formidable player in defense,"PUBLISHED THU, FEB 27 20252:23 AM EST","Monday - Friday, 11:00 - 12:00 SIN/HK | 0500 - 06:00 CET"
CNBC’s Inside India newsletter: How India’s emerging as a formidable player in defense,"PUBLISHED THU, FEB 27 20252:23 AM EST","Monday - Friday, 11:00 - 12:00 SIN/HK | 0500 - 06:00 CET"
CNBC Daily Open: U.S. takes aim at neighbors with tariffs again,"PUBLISHED TUE, FEB 25 20252:30 AM EST","It’s quiet… too quiet. After a few quiet weeks on the tariff front, U.S. President Donald Trump has again set his sights on Canada and Mexico, promising that tariffs paused earlier this month will “go forward” next week.  Trump signed executive orders on Feb. 1 imposing 25% tariffs on products from Mexico and Canada, as well as 10% duties on Canadian energy. Separately, the row between U.S. federal workers and Elon Musk’s Department of Government Efficiency continued after the Office of Personnel Management seemed to undermine Musk’s threat to federal workers.  Musk’s DOGE had sent out an email to all federal workers last week, saying those who fail to submit a list of their recent accomplishments will face a forced “resignation.” OPM later notified top government human resources officers that responses to the email “is voluntary.” But Musk then doubled down on his threat, saying in a post on X on Monday night “Failure to respond a second time will result in termination.” — Lim Hui Jie"
CNBC Daily Open: U.S. takes aim at neighbors with tariffs again,"PUBLISHED TUE, FEB 25 20252:30 AM EST","It’s quiet… too quiet. After a few quiet weeks on the tariff front, U.S. President Donald Trump has again set his sights on Canada and Mexico, promising that tariffs paused earlier this month will “go forward” next week.  Trump signed executive orders on Feb. 1 imposing 25% tariffs on products from Mexico and Canada, as well as 10% duties on Canadian energy. Separately, the row between U.S. federal workers and Elon Musk’s Department of Government Efficiency continued after the Office of Personnel Management seemed to undermine Musk’s threat to federal workers.  Musk’s DOGE had sent out an email to all federal workers last week, saying those who fail to submit a list of their recent accomplishments will face a forced “resignation.” OPM later notified top government human resources officers that responses to the email “is voluntary.” But Musk then doubled down on his threat, saying in a post on X on Monday night “Failure to respond a second time will result in termination.” — Lim Hui Jie"
Here’s my strategy for the stock market this week after Friday’s brutal sell-off,"PUBLISHED SUN, FEB 23 20259:13 PM EST","People love to talk about the straw that broke the camel’s back. I think an anvil broke the bull market’s back last week. A straw would never have done it because, until last week, I didn’t see a lot on the back of a bull that would cause a straw to do the job. But it seems like an anvil, a metalworking tool, could break anything, and that’s what it feels like is happening."
Here’s my strategy for the stock market this week after Friday’s brutal sell-off,"PUBLISHED SUN, FEB 23 20259:13 PM EST","People love to talk about the straw that broke the camel’s back. I think an anvil broke the bull market’s back last week. A straw would never have done it because, until last week, I didn’t see a lot on the back of a bull that would cause a straw to do the job. But it seems like an anvil, a metalworking tool, could break anything, and that’s what it feels like is happening."
"Japan’s inflation rate climbs to a 2-year high of 4% in January, supporting rate hike calls from BOJ members","PUBLISHED THU, FEB 20 20256:40 PM EST",
"Japan’s inflation rate climbs to a 2-year high of 4% in January, supporting rate hike calls from BOJ members","PUBLISHED THU, FEB 20 20256:40 PM EST",
CNBC’s Inside India newsletter: How natural gas could help solve the India-U.S. trade dispute,"PUBLISHED THU, FEB 20 20255:29 AM EST","Monday - Friday, 11:00 - 12:00 SIN/HK | 0500 - 06:00 CET"
CNBC’s Inside India newsletter: How natural gas could help solve the India-U.S. trade dispute,"PUBLISHED THU, FEB 20 20255:29 AM EST","Monday - Friday, 11:00 - 12:00 SIN/HK | 0500 - 06:00 CET"
"CNBC Daily Open: The Fed, concerned over Trump tariffs, might hold rates","PUBLISHED THU, FEB 20 20252:30 AM EST","Members of the U.S. Federal Reserve’s rate-setting committee unanimously agreed to hold rates steady in January because they were, in part, worried about the impact that U.S. President Donald Trump’s tariffs would have on inflation. As if proving the Fed prescient, Trump announced on Tuesday (more) possible tariffs on targeted sectors. Apple launched a new low-cost iPhone on Wednesday in a bid to expand its market share. The competitively priced — in relation to its regular models — smartphone might not be as attractive in value if tariffs force Apple, among other U.S. companies, to raise prices. That said, the stock market was unshaken, with the S&P 500 merrily climbing its way to another record close. Stocks are buoyed by a healthy U.S. economy, and Fed officials are optimistic about the economic outlook, according to minutes from their January meeting, which might also complicate progress towards bringing down inflation."
"CNBC Daily Open: The Fed, concerned over Trump tariffs, might hold rates","PUBLISHED THU, FEB 20 20252:30 AM EST","Members of the U.S. Federal Reserve’s rate-setting committee unanimously agreed to hold rates steady in January because they were, in part, worried about the impact that U.S. President Donald Trump’s tariffs would have on inflation. As if proving the Fed prescient, Trump announced on Tuesday (more) possible tariffs on targeted sectors. Apple launched a new low-cost iPhone on Wednesday in a bid to expand its market share. The competitively priced — in relation to its regular models — smartphone might not be as attractive in value if tariffs force Apple, among other U.S. companies, to raise prices. That said, the stock market was unshaken, with the S&P 500 merrily climbing its way to another record close. Stocks are buoyed by a healthy U.S. economy, and Fed officials are optimistic about the economic outlook, according to minutes from their January meeting, which might also complicate progress towards bringing down inflation."
CNBC Daily Open: The Fed might pause rates over Trump tariff concerns,"PUBLISHED WED, FEB 19 20258:43 PM EST","Members of the U.S. Federal Reserve’s rate-setting committee unanimously agreed to hold rates steady in January because they were, in part, worried about the impact that U.S. President Donald Trump’s tariffs would have on inflation. As if proving the Fed prescient, Trump announced on Tuesday (more) possible tariffs on targeted sectors. Apple launched a new low-cost iPhone on Wednesday in a bid to expand its market share. The competitively priced — in relation to its regular models — smartphone might not be as attractive in value if tariffs force Apple, among other U.S. companies, to raise prices. That said, the stock market was unshaken, with the S&P 500 merrily climbing its way to another record close. Stocks are buoyed by a healthy U.S. economy, and Fed officials are optimistic about the economic outlook, according to minutes from their January meeting, which might also complicate progress towards bringing down inflation."
CNBC Daily Open: The Fed might pause rates over Trump tariff concerns,"PUBLISHED WED, FEB 19 20258:43 PM EST","Members of the U.S. Federal Reserve’s rate-setting committee unanimously agreed to hold rates steady in January because they were, in part, worried about the impact that U.S. President Donald Trump’s tariffs would have on inflation. As if proving the Fed prescient, Trump announced on Tuesday (more) possible tariffs on targeted sectors. Apple launched a new low-cost iPhone on Wednesday in a bid to expand its market share. The competitively priced — in relation to its regular models — smartphone might not be as attractive in value if tariffs force Apple, among other U.S. companies, to raise prices. That said, the stock market was unshaken, with the S&P 500 merrily climbing its way to another record close. Stocks are buoyed by a healthy U.S. economy, and Fed officials are optimistic about the economic outlook, according to minutes from their January meeting, which might also complicate progress towards bringing down inflation."
Here’s a potential winner from the Trump tariffs: American tourists traveling abroad,"PUBLISHED FRI, FEB 14 20252:00 PM EST",
Here’s a potential winner from the Trump tariffs: American tourists traveling abroad,"PUBLISHED FRI, FEB 14 20252:00 PM EST",
Asian economies scramble to appease Trump as the U.S. president ratchets up tariff threats,"PUBLISHED MON, FEB 10 202510:45 PM EST",
Asian economies scramble to appease Trump as the U.S. president ratchets up tariff threats,"PUBLISHED MON, FEB 10 202510:45 PM EST",
"Low expectations for China provide a big opportunity for returns, strategist says","PUBLISHED MON, FEB 10 20251:24 AM EST",
"Low expectations for China provide a big opportunity for returns, strategist says","PUBLISHED MON, FEB 10 20251:24 AM EST",
CNBC Daily Open: Global central banks are lowering rates — the Fed might not be as inclined,"PUBLISHED FRI, FEB 7 20252:30 AM EST","On Friday, the Reserve Bank of India trimmed its repo rate by 25 basis points. A day prior, the Bank of England lowered interest rates by 25 basis points, following the European Central Bank’s cut of the same amount on Jan. 30. Many economies seem to be settling into a lower-rate environment as policymakers look to boost economic growth. That’s in stark contrast with the U.S. — it’s unclear if the U.S. Federal Reserve would even deliver on its two rate cuts in 2025, forecast in December, given the uncertainties over the economic impact of U.S. President Donald Trump’s policies. Moreover, Trump seems to have backed off from applying pressure on the Fed. Ahead of Trump’s inauguration, the U.S. dollar began strengthening and hit its highest level in more than two years, as measured by the U.S. dollar index. That’s already affected companies such as Amazon, which blamed the currency for weighing down its expected revenue in the current quarter. The U.S. might have an edge over other economies and stock markets for now, but an edge can cut both ways."
CNBC Daily Open: Global central banks are lowering rates — the Fed might not be as inclined,"PUBLISHED FRI, FEB 7 20252:30 AM EST","On Friday, the Reserve Bank of India trimmed its repo rate by 25 basis points. A day prior, the Bank of England lowered interest rates by 25 basis points, following the European Central Bank’s cut of the same amount on Jan. 30. Many economies seem to be settling into a lower-rate environment as policymakers look to boost economic growth. That’s in stark contrast with the U.S. — it’s unclear if the U.S. Federal Reserve would even deliver on its two rate cuts in 2025, forecast in December, given the uncertainties over the economic impact of U.S. President Donald Trump’s policies. Moreover, Trump seems to have backed off from applying pressure on the Fed. Ahead of Trump’s inauguration, the U.S. dollar began strengthening and hit its highest level in more than two years, as measured by the U.S. dollar index. That’s already affected companies such as Amazon, which blamed the currency for weighing down its expected revenue in the current quarter. The U.S. might have an edge over other economies and stock markets for now, but an edge can cut both ways."
"Japan’s household spending massively beats expectations, boosting case for further BOJ hikes","PUBLISHED THU, FEB 6 20256:48 PM EST",
"Japan’s household spending massively beats expectations, boosting case for further BOJ hikes","PUBLISHED THU, FEB 6 20256:48 PM EST",
"CNBC Daily Open: As Trump pauses tariffs on Mexico and Canada, China makes its move","PUBLISHED TUE, FEB 4 20252:30 AM EST","This report is from today’s CNBC Daily Open, our international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here. The tariffs are not happening immediately — at least for Mexico and Canada. In what appeared to be another successful deal negotiated by U.S. President Donald Trump, the two countries agreed to ramp up their border protection, leading to a pause in tariffs. Markets heaved a sigh of relief and made sharp turnarounds on the news. But persistent jitters about long-term uncertainty kept stocks from having a positive day. Trump’s comments on Sunday that he agreed with the U.S. Federal Reserve’s decision to keep interest rates unchanged could have also watered down investors’ expectations (however far-fetched) for lower rates. Alphabet’s earnings, releasing later today, might attract the most attention, but in the current Trump-dominated context, it’d be interesting to see how Toyota Motor
and Ford
, which report earnings Wednesday, talk about — or around — how tariffs will affect their businesses."
"CNBC Daily Open: As Trump pauses tariffs on Mexico and Canada, China makes its move","PUBLISHED TUE, FEB 4 20252:30 AM EST","This report is from today’s CNBC Daily Open, our international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here. The tariffs are not happening immediately — at least for Mexico and Canada. In what appeared to be another successful deal negotiated by U.S. President Donald Trump, the two countries agreed to ramp up their border protection, leading to a pause in tariffs. Markets heaved a sigh of relief and made sharp turnarounds on the news. But persistent jitters about long-term uncertainty kept stocks from having a positive day. Trump’s comments on Sunday that he agreed with the U.S. Federal Reserve’s decision to keep interest rates unchanged could have also watered down investors’ expectations (however far-fetched) for lower rates. Alphabet’s earnings, releasing later today, might attract the most attention, but in the current Trump-dominated context, it’d be interesting to see how Toyota Motor
and Ford
, which report earnings Wednesday, talk about — or around — how tariffs will affect their businesses."
"Asia’s capital market needs a ‘Taylor Swift’ of IPOs to catalyze listings, venture capitalist says","PUBLISHED TUE, FEB 4 202512:33 AM EST",
"Asia’s capital market needs a ‘Taylor Swift’ of IPOs to catalyze listings, venture capitalist says","PUBLISHED TUE, FEB 4 202512:33 AM EST",
China retaliates with additional tariffs of up to 15% on select U.S. imports starting Feb. 10,"PUBLISHED TUE, FEB 4 202512:14 AM EST",
China retaliates with additional tariffs of up to 15% on select U.S. imports starting Feb. 10,"PUBLISHED TUE, FEB 4 202512:14 AM EST",
Asian currencies weaken as Trump tariffs strengthen the greenback — Indian rupee hits record low,"PUBLISHED MON, FEB 3 20251:27 AM EST",
Asian currencies weaken as Trump tariffs strengthen the greenback — Indian rupee hits record low,"PUBLISHED MON, FEB 3 20251:27 AM EST",
CNBC’s Inside India newsletter: How China’s DeepSeek could benefit India,"PUBLISHED THU, JAN 30 202510:33 AM EST","Monday - Friday, 11:00 - 12:00 SIN/HK | 0500 - 06:00 CET"
CNBC’s Inside India newsletter: How China’s DeepSeek could benefit India,"PUBLISHED THU, JAN 30 202510:33 AM EST","Monday - Friday, 11:00 - 12:00 SIN/HK | 0500 - 06:00 CET"
Japan and Aussie stocks break ranks with Wall Street to rise; most Asia markets closed for holiday,"PUBLISHED WED, JAN 29 20256:36 PM EST",
Japan and Aussie stocks break ranks with Wall Street to rise; most Asia markets closed for holiday,"PUBLISHED WED, JAN 29 20256:36 PM EST",
Japan and Aussie stocks rise as Wall Street stages a sharp recovery; most Asia markets closed for holiday,"PUBLISHED TUE, JAN 28 20256:55 PM EST",
Japan and Aussie stocks rise as Wall Street stages a sharp recovery; most Asia markets closed for holiday,"PUBLISHED TUE, JAN 28 20256:55 PM EST",
CNBC Daily Open: Gold prices might be a warning to bull market,"PUBLISHED MON, JAN 27 20252:30 AM EST","This report is from today’s CNBC Daily Open, our international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
CNBC Daily Open: Gold prices might be a warning to bull market,"PUBLISHED MON, JAN 27 20252:30 AM EST","This report is from today’s CNBC Daily Open, our international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
CNBC Daily Open: Trump’s comments bump S&P 500 to new high,"PUBLISHED FRI, JAN 24 20252:30 AM EST","This report is from today’s CNBC Daily Open, our international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
CNBC Daily Open: Trump’s comments bump S&P 500 to new high,"PUBLISHED FRI, JAN 24 20252:30 AM EST","This report is from today’s CNBC Daily Open, our international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
CNBC’s Inside India newsletter: A slowing economy hasn’t dimmed India’s allure at Davos,"PUBLISHED THU, JAN 23 20257:10 AM EST","Monday - Friday, 11:00 - 12:00 SIN/HK | 0500 - 06:00 CET"
CNBC’s Inside India newsletter: A slowing economy hasn’t dimmed India’s allure at Davos,"PUBLISHED THU, JAN 23 20257:10 AM EST","Monday - Friday, 11:00 - 12:00 SIN/HK | 0500 - 06:00 CET"
"Bank of Japan is expected to hike rates this week, CNBC survey shows","PUBLISHED TUE, JAN 21 20255:00 PM EST",
"Bank of Japan is expected to hike rates this week, CNBC survey shows","PUBLISHED TUE, JAN 21 20255:00 PM EST",
What to expect from travel prices in 2025 — and which destinations have the best vacation bargains,"PUBLISHED SAT, JAN 18 202511:00 AM EST",
What to expect from travel prices in 2025 — and which destinations have the best vacation bargains,"PUBLISHED SAT, JAN 18 202511:00 AM EST",
CNBC’s Inside India newsletter: Could Musk make it worse for India?,"PUBLISHED THU, JAN 16 202512:19 PM EST","Monday - Friday, 11:00 - 12:00 SIN/HK | 0500 - 06:00 CET"
CNBC’s Inside India newsletter: Could Musk make it worse for India?,"PUBLISHED THU, JAN 16 202512:19 PM EST","Monday - Friday, 11:00 - 12:00 SIN/HK | 0500 - 06:00 CET"
"FDA bans Red No. 3, artificial coloring used in beverages, candy and other foods","PUBLISHED WED, JAN 15 202510:26 AM EST","The Food and Drug Administration said Wednesday it’s banning the use of Red No. 3, a synthetic dye that gives food and drinks their bright red cherry color but has been linked to cancer in animals. The dye is still used in thousands of foods, including candy, cereals, cherries in fruit cocktails and strawberry-flavored milkshakes, according to the Center for Science in the Public Interest, a food safety advocacy group that petitioned the agency in 2022 to end its use. The FDA’s decision marks a victory for consumer advocacy groups and some U.S. lawmakers who have long urged the FDA to revoke the additive’s approval, citing ample evidence that its use in beverages, dietary supplements, cereals and candies may cause cancer as well as affect children’s behavior.  Read more from NBC News: Food manufacturers will have until Jan. 15, 2027 to reformulate their products. Companies that make ingested drugs, such as dietary supplements, will get an additional year. “The FDA cannot authorize a food additive or color additive if it has been found to cause cancer in human or animals,” Jim Jones, the FDA’s deputy director for human foods, said in a statement. “Evidence shows cancer in laboratory male rats exposed to high levels of FD&C Red No. 3.”"
"FDA bans Red No. 3, artificial coloring used in beverages, candy and other foods","PUBLISHED WED, JAN 15 202510:26 AM EST","The Food and Drug Administration said Wednesday it’s banning the use of Red No. 3, a synthetic dye that gives food and drinks their bright red cherry color but has been linked to cancer in animals. The dye is still used in thousands of foods, including candy, cereals, cherries in fruit cocktails and strawberry-flavored milkshakes, according to the Center for Science in the Public Interest, a food safety advocacy group that petitioned the agency in 2022 to end its use. The FDA’s decision marks a victory for consumer advocacy groups and some U.S. lawmakers who have long urged the FDA to revoke the additive’s approval, citing ample evidence that its use in beverages, dietary supplements, cereals and candies may cause cancer as well as affect children’s behavior.  Read more from NBC News: Food manufacturers will have until Jan. 15, 2027 to reformulate their products. Companies that make ingested drugs, such as dietary supplements, will get an additional year. “The FDA cannot authorize a food additive or color additive if it has been found to cause cancer in human or animals,” Jim Jones, the FDA’s deputy director for human foods, said in a statement. “Evidence shows cancer in laboratory male rats exposed to high levels of FD&C Red No. 3.”"
CNBC Daily Open: Tech stocks can’t climb out of their hole yet,"PUBLISHED WED, JAN 15 20252:30 AM EST","This report is from today’s CNBC Daily Open, our international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
CNBC Daily Open: Tech stocks can’t climb out of their hole yet,"PUBLISHED WED, JAN 15 20252:30 AM EST","This report is from today’s CNBC Daily Open, our international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
Fund manager reveals what needs to change for her to invest in luxury stocks,"PUBLISHED TUE, JAN 14 20256:20 PM EST",
Fund manager reveals what needs to change for her to invest in luxury stocks,"PUBLISHED TUE, JAN 14 20256:20 PM EST",
A global bond sell-off is deepening as investors pare Fed rate-cut expectations,"PUBLISHED TUE, JAN 14 20253:46 AM EST",
A global bond sell-off is deepening as investors pare Fed rate-cut expectations,"PUBLISHED TUE, JAN 14 20253:46 AM EST",
CNBC Daily Open: Spike in long-term borrowing costs isn’t just about the UK economy,"PUBLISHED FRI, JAN 10 20252:57 AM EST","This report is from today’s CNBC Daily Open, our international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
